File Path,Language,Project,# Throws,Avg. Max. Generic Throws,Avg. Max. Throws Kitchen Sink,Max. Generic Throws,Max. Throws Kitchen Sink
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/thrift/ThriftValidation.java,Java,cassandra,23,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/NativeLibraryLinux.java,Java,cassandra,45,0,0.666666667,0,18
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/WindowsTimer.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/NativeLibraryDarwin.java,Java,cassandra,44,0,0.692307692,0,18
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/utils/NativeLibraryWindows.java,Java,cassandra,37,0,0.947368421,0,18
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/index/sasi/disk/OnDiskIndexBuilder.java,Java,cassandra,22,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/AlterViewStatement.java,Java,cassandra,5,0,0.666666667,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/CreateTriggerStatement.java,Java,cassandra,6,0,0.5,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/RoleManagementStatement.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/CreateViewStatement.java,Java,cassandra,6,0,0.5,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/DropAggregateStatement.java,Java,cassandra,7,0,0.4,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/SchemaAlteringStatement.java,Java,cassandra,3,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/DropFunctionStatement.java,Java,cassandra,7,0,0.4,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/AlterTypeStatement.java,Java,cassandra,13,0,0.444444444,0,4
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/CreateIndexStatement.java,Java,cassandra,10,0,0.25,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/DropTriggerStatement.java,Java,cassandra,6,0,0.5,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/IndexPropDefs.java,Java,cassandra,3,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/CreateTypeStatement.java,Java,cassandra,13,0,0.444444444,0,4
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/ParsedStatement.java,Java,cassandra,1,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/AlterKeyspaceStatement.java,Java,cassandra,6,0,0.5,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/PermissionsManagementStatement.java,Java,cassandra,2,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/CreateFunctionStatement.java,Java,cassandra,8,0,0.333333333,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/DropIndexStatement.java,Java,cassandra,9,0,0.8,0,4
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/DropTypeStatement.java,Java,cassandra,10,0,0.666666667,0,4
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/DropKeyspaceStatement.java,Java,cassandra,6,0,0.5,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/CreateKeyspaceStatement.java,Java,cassandra,3,0,0,0,0
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/CreateTableStatement.java,Java,cassandra,8,0,0.333333333,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/AlterTableStatement.java,Java,cassandra,5,0,0.666666667,0,2
/home/pavan/Downloads/cassandra/src/java/org/apache/cassandra/cql3/statements/CreateAggregateStatement.java,Java,cassandra,7,0,0.4,0,2
