File Path,Project,Distinct count of Issue Key POST,Distinct count of Issue Key PRE,Churn PRE,Distinct count of Author Email PRE,Distinct count of Commit Hash PRE
cassandra/src/java/org/apache/cassandra/auth/AuthConfig.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/AuthenticatedUser.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/AuthEvents.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/AuthKeyspace.java,Cassandra,0,1,9,1,1
cassandra/src/java/org/apache/cassandra/auth/AuthSchemaChangeListener.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/CassandraAuthorizer.java,Cassandra,0,1,23,1,1
cassandra/src/java/org/apache/cassandra/auth/CassandraLoginModule.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/CassandraNetworkAuthorizer.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/auth/CassandraPrincipal.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/CassandraRoleManager.java,Cassandra,0,1,45,1,1
cassandra/src/java/org/apache/cassandra/auth/DataResource.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/DCPermissions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/FunctionResource.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/IAuthenticator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/IAuthorizer.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/IInternodeAuthenticator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/INetworkAuthorizer.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/IResource.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/IRoleManager.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/jmx/AuthenticationProxy.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/jmx/AuthorizationProxy.java,Cassandra,0,0,15,1,1
cassandra/src/java/org/apache/cassandra/auth/JMXResource.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/NetworkAuthCache.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/PasswordAuthenticator.java,Cassandra,0,2,56,1,1
cassandra/src/java/org/apache/cassandra/auth/Permission.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/PermissionDetails.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/PermissionsCache.java,Cassandra,0,1,10,1,1
cassandra/src/java/org/apache/cassandra/auth/Resources.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/Role.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/RoleOptions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/RoleResource.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/auth/Roles.java,Cassandra,0,1,25,1,1
cassandra/src/java/org/apache/cassandra/auth/RolesCache.java,Cassandra,0,1,10,1,1
cassandra/src/java/org/apache/cassandra/batchlog/Batch.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/batchlog/BatchlogManager.java,Cassandra,0,0,7,1,1
cassandra/src/java/org/apache/cassandra/batchlog/BatchlogManagerMBean.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/batchlog/BatchRemoveVerbHandler.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/batchlog/BatchStoreVerbHandler.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/AutoSavingCache.java,Cassandra,0,1,5,1,1
cassandra/src/java/org/apache/cassandra/cache/CacheKey.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/CacheProvider.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/CacheSize.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/CaffeineCache.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/ChunkCache.java,Cassandra,1,1,0,0,0
cassandra/src/java/org/apache/cassandra/cache/CounterCacheKey.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/ICache.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/IMeasurableMemory.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/InstrumentingCache.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/IRowCacheEntry.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/KeyCacheKey.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/NopCacheProvider.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/OHCProvider.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/RefCountedMemory.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/RowCacheKey.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/RowCacheSentinel.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/SerializingCache.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cache/SerializingCacheProvider.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/concurrent/AbstractLocalAwareExecutorService.java,Cassandra,0,2,12,1,1
cassandra/src/java/org/apache/cassandra/concurrent/DebuggableScheduledThreadPoolExecutor.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/concurrent/ExecutorLocal.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/concurrent/ExecutorLocals.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/concurrent/ImmediateExecutor.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/concurrent/InfiniteLoopExecutor.java,Cassandra,0,0,5,1,1
cassandra/src/java/org/apache/cassandra/concurrent/JMXEnabledSingleThreadExecutor.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutor.java,Cassandra,0,0,0,1,1
cassandra/src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutorMBean.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/concurrent/LocalAwareExecutorService.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/concurrent/NamedThreadFactory.java,Cassandra,1,0,6,1,1
cassandra/src/java/org/apache/cassandra/concurrent/ResizableThreadPool.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/concurrent/ScheduledExecutors.java,Cassandra,0,0,11,1,1
cassandra/src/java/org/apache/cassandra/concurrent/SEPExecutor.java,Cassandra,0,1,10,1,1
cassandra/src/java/org/apache/cassandra/concurrent/SEPExecutorMBean.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/concurrent/SEPWorker.java,Cassandra,0,1,33,1,1
cassandra/src/java/org/apache/cassandra/concurrent/SharedExecutorPool.java,Cassandra,0,1,10,1,1
cassandra/src/java/org/apache/cassandra/concurrent/Stage.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/config/CassandraRelevantEnv.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/config/CassandraRelevantProperties.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/config/Config.java,Cassandra,4,5,20,1,1
cassandra/src/java/org/apache/cassandra/config/ConfigurationLoader.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/config/DatabaseDescriptor.java,Cassandra,7,9,101,1,1
cassandra/src/java/org/apache/cassandra/config/EncryptionOptions.java,Cassandra,0,2,0,0,0
cassandra/src/java/org/apache/cassandra/config/ParameterizedClass.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/config/ReplicaFilteringProtectionOptions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/config/TransparentDataEncryptionOptions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/config/YamlConfigurationLoader.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/AbstractMarker.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/AssignmentTestable.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/Attributes.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/BatchQueryOptions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/ColumnIdentifier.java,Cassandra,0,0,0,1,1
cassandra/src/java/org/apache/cassandra/cql3/ColumnSpecification.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/conditions/AbstractConditions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/conditions/ColumnCondition.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/conditions/ColumnConditions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/conditions/Conditions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/conditions/IfExistsCondition.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/conditions/IfNotExistsCondition.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/Constants.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/CQL3Type.java,Cassandra,1,1,4,1,1
cassandra/src/java/org/apache/cassandra/cql3/CqlBuilder.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/CQLFragmentParser.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/CQLStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/CustomPayloadMirroringQueryHandler.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/Duration.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/ErrorCollector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/ErrorListener.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/FieldIdentifier.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/AbstractFunction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/AggregateFcts.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/AggregateFunction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/BytesConversionFcts.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/CastFcts.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/FromJsonFct.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/Function.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/FunctionCall.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/FunctionName.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/FunctionResolver.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/JavaBasedUDFunction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/JavaUDF.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/NativeAggregateFunction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/NativeFunction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/NativeScalarFunction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/OperationFcts.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/ScalarFunction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/ScriptBasedUDFunction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/TimeFcts.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/ToJsonFct.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/TokenFct.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/AbstractAddressableByIndexData.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/AbstractData.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/AbstractGettableByIndexData.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/AbstractGettableData.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/CodecRegistry.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/CodecUtils.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/DataType.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/DataTypeClassNameParser.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/Duration.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/exceptions/CodecNotFoundException.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/exceptions/DriverException.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/exceptions/DriverInternalError.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/exceptions/InvalidTypeException.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/GettableByIndexData.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/GettableByNameData.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/GettableData.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/LocalDate.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/Metadata.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/package-info.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/ParseUtils.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/SettableByIndexData.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/SettableByNameData.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/SettableData.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/TupleType.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/TupleValue.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/TypeTokens.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/UDTValue.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/UserType.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/types/utils/Bytes.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/UDAggregate.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/UDFByteCodeVerifier.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/UDFContext.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/UDFContextImpl.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/UDFExecutorService.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/UDFunction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/UDHelper.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/functions/UuidFcts.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/Json.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/Lists.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/Maps.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/MultiColumnRelation.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/Operation.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/Operations.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/Operator.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/QualifiedName.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/QueryEvents.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/QueryHandler.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/QueryOptions.java,Cassandra,1,0,2,1,1
cassandra/src/java/org/apache/cassandra/cql3/QueryProcessor.java,Cassandra,0,0,0,1,1
cassandra/src/java/org/apache/cassandra/cql3/Relation.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/ReservedKeywords.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/ClusteringColumnRestrictions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/CustomIndexExpression.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/IndexRestrictions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/MultiColumnRestriction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/PartitionKeyRestrictions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/PartitionKeySingleRestrictionSet.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/Restriction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/Restrictions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/RestrictionSet.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/RestrictionSetWrapper.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/SingleColumnRestriction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/SingleRestriction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/TermSlice.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/TokenFilter.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/restrictions/TokenRestriction.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/ResultSet.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/RoleName.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/SchemaElement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/AbstractFunctionSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/AggregateFunctionSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/AliasedSelectable.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/CollectionFactory.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/ColumnFilterFactory.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/ElementsSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/FieldSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/ForwardingFactory.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/ListSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/MapSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/RawSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/ResultSetBuilder.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/ScalarFunctionSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/Selectable.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/Selection.java,Cassandra,0,1,2,1,1
cassandra/src/java/org/apache/cassandra/cql3/selection/SelectionColumnMapping.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/SelectionColumns.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/Selector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/SelectorFactories.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/SetSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/SimpleSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/TermSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/TupleSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/UserTypeSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/selection/WritetimeOrTTLSelector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/Sets.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/SingleColumnRelation.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/AlterRoleStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/AuthenticationStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/AuthorizationStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/BatchStatement.java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/BatchUpdatesCollector.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/Bound.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/CQL3CasRequest.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/CreateRoleStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/DeleteStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/DescribeStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/DropRoleStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/GrantPermissionsStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/GrantRoleStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/ListPermissionsStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/ListRolesStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/ListUsersStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/PermissionsManagementStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/PropertyDefinitions.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/QualifiedStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/RequestValidations.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/RevokePermissionsStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/RevokeRoleStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/RoleManagementStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/AlterKeyspaceStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/AlterSchemaStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/AlterTableStatement.java,Cassandra,0,3,48,1,1
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/AlterTypeStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/AlterViewStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/CreateAggregateStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/CreateFunctionStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/CreateIndexStatement.java,Cassandra,0,0,17,1,1
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/CreateKeyspaceStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/CreateTableStatement.java,Cassandra,0,1,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/CreateTriggerStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/CreateTypeStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/CreateViewStatement.java,Cassandra,0,0,9,1,1
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/DropAggregateStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/DropFunctionStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/DropIndexStatement.java,Cassandra,0,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/schema/DropKeyspaceStatement.java,Cassandra,0,0,0,0,0
