File Path,Language,Project,# Throws,Avg. Max. Generic Throws,Avg. Max. Throws Kitchen Sink,Max. Generic Throws,Max. Throws Kitchen Sink
cassandra/src/java/org/apache/cassandra/utils/WindowsTimer.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/utils/NativeLibraryDarwin.java,Java,Cassandra,44,0,0.692307692,0,18
cassandra/src/java/org/apache/cassandra/utils/NativeLibraryWindows.java,Java,Cassandra,37,0,0.947368421,0,18
cassandra/src/java/org/apache/cassandra/index/sasi/disk/OnDiskIndexBuilder.java,Java,Cassandra,22,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/AlterViewStatement.java,Java,Cassandra,5,0,0.666666667,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/CreateTriggerStatement.java,Java,Cassandra,6,0,0.5,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/RoleManagementStatement.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/CreateViewStatement.java,Java,Cassandra,6,0,0.5,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/DropAggregateStatement.java,Java,Cassandra,7,0,0.4,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/SchemaAlteringStatement.java,Java,Cassandra,3,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/DropFunctionStatement.java,Java,Cassandra,7,0,0.4,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/AlterTypeStatement.java,Java,Cassandra,13,0,0.444444444,0,4
cassandra/src/java/org/apache/cassandra/cql3/statements/CreateIndexStatement.java,Java,Cassandra,10,0,0.25,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/DropTriggerStatement.java,Java,Cassandra,6,0,0.5,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/IndexPropDefs.java,Java,Cassandra,3,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/CreateTypeStatement.java,Java,Cassandra,13,0,0.444444444,0,4
cassandra/src/java/org/apache/cassandra/cql3/statements/ParsedStatement.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/AlterKeyspaceStatement.java,Java,Cassandra,6,0,0.5,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/PermissionsManagementStatement.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/CreateFunctionStatement.java,Java,Cassandra,8,0,0.333333333,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/DropIndexStatement.java,Java,Cassandra,9,0,0.8,0,4
cassandra/src/java/org/apache/cassandra/cql3/statements/DropTypeStatement.java,Java,Cassandra,10,0,0.666666667,0,4
cassandra/src/java/org/apache/cassandra/cql3/statements/DropKeyspaceStatement.java,Java,Cassandra,6,0,0.5,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/CreateKeyspaceStatement.java,Java,Cassandra,3,0,0,0,0
cassandra/src/java/org/apache/cassandra/cql3/statements/CreateTableStatement.java,Java,Cassandra,8,0,0.333333333,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/AlterTableStatement.java,Java,Cassandra,5,0,0.666666667,0,2
cassandra/src/java/org/apache/cassandra/cql3/statements/CreateAggregateStatement.java,Java,Cassandra,7,0,0.4,0,2
cassandra/tools/stress/src/org/apache/cassandra/stress/StressProfile.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/service/AbstractReadExecutor.java,Java,Cassandra,10,0,0.75,0,3
cassandra/src/java/org/apache/cassandra/service/ReadCallback.java,Java,Cassandra,14,0,0.833333333,0,5
cassandra/src/java/org/apache/cassandra/service/AbstractWriteResponseHandler.java,Java,Cassandra,5,0,0.666666667,0,2
cassandra/src/java/org/apache/cassandra/db/ConsistencyLevel.java,Java,Cassandra,7,0,0,0,0
cassandra/src/java/org/apache/cassandra/tools/BulkLoader.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/service/ResponseResolver.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/service/DigestResolver.java,Java,Cassandra,2,0,0,0,0
cassandra/src/java/org/apache/cassandra/service/BatchlogResponseHandler.java,Java,Cassandra,4,0,1,0,2
cassandra/src/java/org/apache/cassandra/service/paxos/AbstractPaxosCallback.java,Java,Cassandra,1,0,0,0,0
cassandra/src/java/org/apache/cassandra/batchlog/LegacyBatchlogMigrator.java,Java,Cassandra,4,0,1,0,2
cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLog.java,Java,Cassandra,9,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/commitlog/CommitLogSegmentManagerCDC.java,Java,Cassandra,3,0,0,0,0
cassandra/src/java/org/apache/cassandra/db/CounterMutation.java,Java,Cassandra,4,0,0,0,0
cassandra/src/java/org/apache/cassandra/transport/SimpleClient.java,Java,Cassandra,7,0.428571429,0,3,0
cassandra/src/java/org/apache/cassandra/transport/ConnectionLimitHandler.java,Java,Cassandra,2,1,0,2,0
cassandra/src/java/org/apache/cassandra/transport/Client.java,Java,Cassandra,2,0.5,0,1,0
cassandra/src/java/org/apache/cassandra/transport/Frame.java,Java,Cassandra,4,0.25,0,1,0
cassandra/src/java/org/apache/cassandra/transport/Server.java,Java,Cassandra,4,1,0,4,0
cassandra/src/java/org/apache/cassandra/service/CacheService.java,Java,Cassandra,12,0.2,0.2,2,2
cassandra/src/java/org/apache/cassandra/service/GCInspector.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/service/MigrationTask.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/BasicResultFilters.java,Java,Cassandra,3,1,0,3,0
cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/StemmingFilters.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/FilterPipelineTask.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/StopWordFilters.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/index/sasi/analyzer/filter/StemmerFactory.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/batchlog/BatchlogManagerMBean.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/triggers/TriggerExecutor.java,Java,Cassandra,6,0.166666667,0,1,0
cassandra/src/java/org/apache/cassandra/io/util/DataOutputBuffer.java,Java,Cassandra,4,0.25,0,1,0
cassandra/src/java/org/apache/cassandra/config/YamlConfigurationLoader.java,Java,Cassandra,6,0.166666667,0,1,0
cassandra/src/java/org/apache/cassandra/streaming/compress/CompressedInputStream.java,Java,Cassandra,5,0.2,0,1,0
cassandra/src/java/org/apache/cassandra/security/CipherFactory.java,Java,Cassandra,5,0.2,0,1,0
cassandra/src/java/org/apache/cassandra/utils/logging/LoggingSupport.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/utils/logging/LogbackLoggingSupport.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/utils/logging/NoOpFallbackLoggingSupport.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/utils/WrappedRunnable.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/RefCounted.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/utils/concurrent/WrappedSharedCloseable.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/utils/ChecksumType.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/hadoop/cql3/CqlInputFormat.java,Java,Cassandra,8,0.166666667,0.333333333,1,2
cassandra/src/java/org/apache/cassandra/thrift/SSLTransportFactory.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/thrift/ITransportFactory.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/tools/RepairRunner.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/repair/RepairRunnable.java,Java,Cassandra,2,1,0,2,0
cassandra/src/java/org/apache/cassandra/db/commitlog/AbstractCommitLogSegmentManager.java,Java,Cassandra,3,0.333333333,0,1,0
cassandra/src/java/org/apache/cassandra/db/lifecycle/LogTransaction.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/db/compaction/CompactionTask.java,Java,Cassandra,1,1,0,1,0
cassandra/src/java/org/apache/cassandra/db/compaction/CompactionManager.java,Java,Cassandra,52,0.117647059,0.529411765,4,18
cassandra/src/java/org/apache/cassandra/cache/ChunkCache.java,Java,Cassandra,1,1,0,1,0
cassandra/tools/stress/src/org/apache/cassandra/stress/generate/DistributionQuantized.java,Java,Cassandra,1,1,0,1,0
cassandra/tools/stress/src/org/apache/cassandra/stress/StressServer.java,Java,Cassandra,1,1,0,1,0
cassandra/tools/stress/src/org/apache/cassandra/stress/Operation.java,Java,Cassandra,6,0.166666667,0,1,0
cassandra/tools/stress/src/org/apache/cassandra/stress/Stress.java,Java,Cassandra,1,1,0,1,0
cassandra/tools/stress/src/org/apache/cassandra/stress/util/JavaDriverClient.java,Java,Cassandra,1,1,0,1,0
cassandra/tools/stress/src/org/apache/cassandra/stress/util/JmxCollector.java,Java,Cassandra,2,1,0,2,0
cassandra/tools/stress/src/org/apache/cassandra/stress/operations/userdefined/SchemaQuery.java,Java,Cassandra,4,0.5,0,2,0
cassandra/tools/stress/src/org/apache/cassandra/stress/operations/userdefined/SchemaInsert.java,Java,Cassandra,6,0.666666667,0,4,0
cassandra/tools/stress/src/org/apache/cassandra/stress/operations/userdefined/TokenRangeQuery.java,Java,Cassandra,4,0.5,0,2,0
cassandra/tools/stress/src/org/apache/cassandra/stress/operations/userdefined/ValidatingSchemaQuery.java,Java,Cassandra,4,0.5,0,2,0
cassandra/tools/stress/src/org/apache/cassandra/stress/operations/predefined/ThriftCounterGetter.java,Java,Cassandra,2,0.5,0,1,0
