"File.Path","Project","Distinct.count.of.Issue.Key.POST","Distinct.count.of.Issue.Key.PRE","Churn.PRE","Distinct.count.of.Author.Email.PRE","Distinct.count.of.Commit.Hash.PRE","Kind","File","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclClassMethod","CountDeclClassVariable","CountDeclExecutableUnit","CountDeclFunction","CountDeclInstanceMethod","CountDeclInstanceVariable","CountDeclMethod","CountDeclMethodDefault","CountDeclMethodPrivate","CountDeclMethodProtected","CountDeclMethodPublic","CountLine","CountLineBlank","CountLineCode","CountLineCodeDecl","CountLineCodeExe","CountLineComment","CountSemicolon","CountStmt","CountStmtDecl","CountStmtExe","MaxCyclomatic","MaxCyclomaticModified","MaxCyclomaticStrict","MaxEssential","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Name","Table.Name","X..Throws","Avg..Max..Generic.Throws","Avg..Max..Throws.Kitchen.Sink","Max..Generic.Throws","Max..Throws.Kitchen.Sink","CatchSLOC","CatchLOC","Avg.Catch.LOC","Avg.Catch.SLOC","AP.Catch.and.do.nothing","Avg..AP.Catch.and.do.nothing","Sum.of.AP.Destructive.Wrapping","Avg..AP.Destructive.Wrapping","Sum.of.AP.Dummy.Handler","Avg..AP.Dummy.Handler","AP.Incomplete.implementation","Avg..AP.Incomplete.implementation","AP.Ignoring.Interrupted.Exception","Avg..AP.Ignoring.Interrupted.Exception","Sum.of.AP.Log.and.Return.null","Avg..AP.Log.and.Return.null","AP.Log.and.Throw","Avg..AP.Log.and.Throw","AP.Multi.line.log.messages","Avg..AP.Multi.line.log.messages","AP.Nested.try.block","Avg..AP.Nested.try.block","AP.Relying.on.getCause..","Avg..AP.Relying.on.getCause..","AP.Throw.within.finally","Avg..AP.Throw.within.finally","Potentially.Recoverable","Potentially.UnRecoverable","Recoverability.Not.Relevant","Avg..Potentially.Recoverable","Avg..Potentially.UnRecoverable","Avg..Recoverability.Not.Relevant","Sum.of.AP.Overcatch","Avg..AP.Overcatch","X..Catch","Avg..AP.Catch.and.Return.null","Avg..AP.Generic.Catch","Avg..AP.Overcatch.and.Abort","Avg..AP.Unhandled.exceptions","Avg..AP.Unreachable.Catch.Handler","AP.Catch.and.Return.null","Sum.of.AP.Generic.Catch","Sum.of.AP.Overcatch.and.Abort","Sum.of.AP.Unhandled.exceptions","Sum.of.AP.Unreachable.Catch.Handler","Avg.Max.Depth","Avg.Depth","Avg.Try.SLOC","Avg.Try.LOC","Try.SLOC","Try.LOC","X..Handled.with.Nested.Try","X..Handled.with.Log","X..Handled.with.Abort","X..Handled.with.Default","X..Handled.with.Method","X..Handled.with.Throw.with.New","X..Handled.with.Throw.Wrap","X..Handled.with.Return","X..Handled.with.Continue","X..Handled.with.Empty","X..Handled.with.ToDo","X..Handled.with.Throw.without.New","X..Handled.with.Nested.Try.1","X..Handled.with.Log.1","X..Handled.with.Abort.1","X..Handled.with.Default.1","X..Handled.with.Method.1","X..Handled.with.Throw.with.New.1","X..Handled.with.Throw.Wrap.1","X..Handled.with.Return.1","X..Handled.with.Continue.1","X..Handled.with.Empty.1","X..Handled.with.ToDo.1","X..Handled.with.Throw.without.New.1","X..Possible.Exceptions","X..Propagated.and.Potentially.Recoverable","X..Doc.in.Comment","X..External.Doc","X..Propagated","Avg...Declaring.Methods","Avg...Invoked.Method","X..Subsumption","X..Specific","X..Throw.Statement","X..Method.Declaration","Sum.of.Num.Distinct.Methods","Num.Distinct.Methods","X..Try.in.Conditional","X..Try.in.Declaration","X..Try.in.EH.Feature","X..Try.in.Loop","X..Try.in.Other","X..Try","X..Try.in.Conditional.1","X..Try.in.Declaration.1","X..Try.in.EH.Feature.1","X..Try.in.Loop.1","X..Try.in.Other.1","X..Propagated.and.Potentially.Recoverable.1","X..Propagated.1","Avg.Exc.Type.Prevalence"
"jmeter/src/core/src/main/java/org/apache/jmeter/report/processor/Top5ErrorsBySamplerConsumer.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/report/processor/Top5ErrorsBySamplerConsumer.java",2,2,2,1,12,0,10,1,1,0,1,7,7,7,1,7,0,1,4,2,157,17,86,26,50,54,44,62,23,45,5,5,6,3,2,0.63,18,18,20,9,"jmeter/src/core/src/main/java/org/apache/jmeter/report/processor/Top5ErrorsBySamplerConsumer.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/report/processor/Top5ErrorsSummaryData.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/report/processor/Top5ErrorsSummaryData.java",1,1,1,1,4,0,3,1,1,0,1,9,9,7,3,7,0,0,0,7,84,11,40,17,17,33,17,26,17,10,2,2,2,1,1,0.82,10,10,10,9,"jmeter/src/core/src/main/java/org/apache/jmeter/report/processor/Top5ErrorsSummaryData.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/report/processor/ValueResultData.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/report/processor/ValueResultData.java",1,1,1,1,2,0,2,0,1,0,0,6,6,6,1,6,0,0,0,6,64,10,23,11,5,31,7,14,9,5,1,1,1,1,0,1.35,6,6,6,6,"jmeter/src/core/src/main/java/org/apache/jmeter/report/processor/ValueResultData.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/AbstractListenerElement.java","Jmeter",0,0,2,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/reporters/AbstractListenerElement.java",1,1,1,1,4,0,4,0,1,0,1,4,4,4,1,4,0,0,1,3,56,11,25,13,8,21,12,18,12,7,2,2,2,1,1,0.84,5,5,5,4,"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/AbstractListenerElement.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/gui/ResultActionGui.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/reporters/gui/ResultActionGui.java",1,1,1,1,7,0,4,2,1,0,1,7,7,7,1,7,0,1,0,6,103,15,52,27,20,38,30,38,21,19,1,1,1,1,0,0.73,7,7,7,7,"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/gui/ResultActionGui.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/gui/ResultSaverGui.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/reporters/gui/ResultSaverGui.java",1,1,1,1,11,0,9,2,1,0,1,14,14,14,9,14,0,7,0,7,254,41,172,59,108,56,134,149,52,104,2,2,2,1,0,0.33,15,15,15,14,"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/gui/ResultSaverGui.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/gui/SummariserGui.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/reporters/gui/SummariserGui.java",1,1,1,1,5,0,3,1,1,0,1,6,6,6,0,6,0,1,0,5,77,12,37,20,12,30,18,25,15,11,1,1,1,1,0,0.81,6,6,6,6,"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/gui/SummariserGui.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/ResultAction.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/reporters/ResultAction.java",3,3,3,1,11,0,7,4,1,0,2,4,4,4,0,4,0,0,0,4,94,11,44,20,19,39,20,33,17,18,9,9,9,1,2,0.89,12,12,12,4,"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/ResultAction.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/ResultCollectorHelper.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/reporters/ResultCollectorHelper.java",1,1,1,1,5,0,5,0,1,0,0,2,2,2,3,2,0,0,0,2,44,6,18,9,5,20,10,14,9,5,2,2,2,1,1,1.11,3,3,3,2,"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/ResultCollectorHelper.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/Summariser.java","Jmeter",0,0,6,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/reporters/Summariser.java",2,2,2,1,15,0,10,4,2,3,10,14,14,11,5,14,0,5,0,9,383,46,202,77,119,153,119,155,68,106,6,6,10,1,2,0.76,29,29,36,14,"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/Summariser.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/SummariserRunningSample.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/reporters/SummariserRunningSample.java",1,1,1,1,10,0,6,4,1,0,0,16,16,16,9,16,0,1,0,15,247,33,112,32,58,106,60,86,32,56,3,3,3,3,1,0.95,25,25,25,18,"jmeter/src/core/src/main/java/org/apache/jmeter/reporters/SummariserRunningSample.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/rmi/AliasKeyManager.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/rmi/AliasKeyManager.java",1,1,1,1,4,0,3,1,1,1,0,13,13,7,2,8,0,0,0,8,102,14,53,29,17,35,20,29,20,10,1,1,1,1,0,0.66,13,13,13,13,"jmeter/src/core/src/main/java/org/apache/jmeter/rmi/AliasKeyManager.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/rmi/RMIServerSocketFactoryImpl.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/rmi/RMIServerSocketFactoryImpl.java",2,2,2,2,7,0,6,1,1,0,1,5,5,5,1,5,0,0,0,5,83,11,47,20,18,25,20,32,16,16,7,7,7,7,2,0.53,12,12,12,11,"jmeter/src/core/src/main/java/org/apache/jmeter/rmi/RMIServerSocketFactoryImpl.java","jmeter_understand.csv",1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/rmi/SSLRMIClientSocketFactory.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/rmi/SSLRMIClientSocketFactory.java",2,2,2,1,12,1,11,0,1,0,1,6,6,6,7,6,0,1,0,5,138,18,97,43,47,23,55,69,38,34,7,7,7,1,1,0.24,13,13,13,6,"jmeter/src/core/src/main/java/org/apache/jmeter/rmi/SSLRMIClientSocketFactory.java","jmeter_understand.csv",2,0,0,0,0,2,6,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,11,1,1,0.192307692,0.5,0,0,0.041666667,0,0,0,2,0,3.214285714,0.857142857,1,3,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0.010081323,0,0.309736852,0,0,0,0,0,0.897220259,0,0,0,4.666666667,1,0.199680511,0.052493438,1.428571429,1.125,1.125,0.149132739,0.098450044,0.098450044,0.098450044,1,1,2,5,1,1,0,9,0.222222222,0.555555556,0.111111111,0.111111111,0,0,0.5,1387.666667
"jmeter/src/core/src/main/java/org/apache/jmeter/rmi/SSLRMIServerSocketFactory.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/rmi/SSLRMIServerSocketFactory.java",2,2,2,1,11,0,10,0,1,0,2,8,8,8,9,8,0,1,0,7,165,22,119,54,58,24,69,86,49,42,8,8,8,1,1,0.2,16,16,16,8,"jmeter/src/core/src/main/java/org/apache/jmeter/rmi/SSLRMIServerSocketFactory.java","jmeter_understand.csv",2,0,0,0,0,3,9,3,1,3,1,3,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,11,1,16,0,0,0,0.333333333,1,1,0,0,1,0,3,0.8,1,3,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0.010081323,0,0.309736852,0,0,0,0,0,0,0,0,0,4.666666667,1,0.199680511,0,1.357142857,1,1,0.141676102,0.08751115,0.08751115,0.08751115,1,1,0,1,0,0,0,1,0,1,0,0,0,0.25,0,577.7114197
"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/AbstractSampler.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/samplers/AbstractSampler.java",1,1,1,1,6,0,3,3,1,0,1,1,1,1,0,1,0,0,0,1,34,4,11,8,2,19,6,8,7,1,1,1,1,1,0,1.73,1,1,1,1,"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/AbstractSampler.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/AbstractSampleSender.java","Jmeter",0,0,2,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/samplers/AbstractSampleSender.java",1,1,1,1,5,0,2,3,1,0,0,3,3,3,1,3,0,0,0,3,53,8,14,8,3,32,5,9,7,3,1,1,1,1,0,2.29,3,3,3,3,"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/AbstractSampleSender.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/Clearable.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/samplers/Clearable.java",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,32,3,4,3,0,25,2,3,3,0,0,0,0,0,0,6.25,0,0,0,0,"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/Clearable.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/Entry.java","Jmeter",0,0,4,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/samplers/Entry.java",1,1,1,1,5,0,4,1,1,0,0,9,9,9,3,9,0,1,0,8,93,16,50,21,17,27,23,36,21,16,3,3,3,1,2,0.54,12,12,12,9,"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/Entry.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/gui/AbstractSamplerGui.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/samplers/gui/AbstractSamplerGui.java",1,1,1,1,13,0,3,10,1,0,1,2,2,2,0,2,0,0,0,2,64,7,17,12,3,40,9,12,10,2,1,1,1,1,0,2.35,2,2,2,2,"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/gui/AbstractSamplerGui.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/Interruptible.java","Jmeter",0,0,0,1,1,"File","jmeter/src/core/src/main/java/org/apache/jmeter/samplers/Interruptible.java",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,33,3,4,3,0,26,2,3,3,0,0,0,0,0,0,6.5,0,0,0,0,"jmeter/src/core/src/main/java/org/apache/jmeter/samplers/Interruptible.java","jmeter_understand.csv",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
