id,TryStartLine,TryEndLine,TryLOC,CatchStartLine,CatchEndLine,CatchLOC,CatchStart,CatchLength,MethodStartLine,MethodEndLine,MethodLOC,Binded,RecoveredBinding,Kind,Line,LOC,Start,Length,NumExceptions,ThrowsException,ThrowsKitchenSink,ExceptionType,FilePath,StartLine
26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1076,21,53231,915,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1076
27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1097,16,54152,810,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1097
28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1113,17,54968,711,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1113
29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1130,20,55685,844,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1130
30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1150,35,56535,1518,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1150
31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1185,61,58059,2447,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1185
32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1246,15,60512,946,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1246
33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1261,52,61464,1992,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1261
34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1313,52,63462,2000,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1313
35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1365,25,65468,960,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1365
36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1390,19,66434,690,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1390
37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1409,19,67130,699,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1409
38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1428,25,67835,977,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1428
39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1453,19,68818,708,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1453
40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1472,14,69532,577,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1472
41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1486,15,70115,733,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1486
42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1501,14,70854,627,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1501
43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1515,11,71487,501,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1515
44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1526,11,71994,516,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1526
45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1537,40,72516,1437,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1537
46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1577,31,73959,1074,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1577
47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1608,31,75039,1082,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1608
48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1639,40,76127,1513,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1639
49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1679,31,77646,1107,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1679
50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1710,14,78759,707,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1710
51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1724,26,79472,1050,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1724
52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1750,13,80528,729,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1750
53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1763,20,81263,721,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1763
54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1783,20,81990,729,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1783
55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1803,26,82725,1006,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1803
56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1829,20,83737,735,1,0,0,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1829
57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1907,18,86286,692,2,0,1,"java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1907
