id,TryStartLine,TryEndLine,TryLOC,CatchStartLine,CatchEndLine,CatchLOC,CatchStart,CatchLength,MethodStartLine,MethodEndLine,MethodLOC,Binded,RecoveredBinding,Kind,Checked,ParentNodeType,RecoverFlag,InnerCatch,ParentTryStartLine,Logged,MultiLog,Abort,Default,GetCause,OtherInvocation,NumThrown,NumThrowNew,NumThrowWrapCurrentException,Return,Continue,EmptyBlock,CatchException,FinallyThrowing,NumDistinctMethods,NumMethodsNotBinded,NumDistinctExceptions,NumSpecificHandler,NumSubsumptionHandler,NumSupersumptionHandler,NumOtherHandler,MaxLevel,NumIsBindingInfo,NumIsDocSemantic,NumIsDocSyntax,NumIsThrow,ToDo,ExceptionType,ParentMethod,ParentType,FilePath,StartLine
1,257,268,6,269,284,11,12333,841,256,285,21,1,0,1,1,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,"com.github.shyiko.mysql.binlog.event.deserialization.EventDataDeserializationException","nextEvent(ByteArrayInputStream)","io.debezium.connector.mysql.legacy.BinlogReader","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\legacy\BinlogReader.java",269
2,231,242,6,243,267,14,10919,1383,230,268,24,1,0,1,1,31,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,"com.github.shyiko.mysql.binlog.event.deserialization.EventDataDeserializationException","nextEvent(ByteArrayInputStream)","io.debezium.connector.mysql.MySqlStreamingChangeEventSource","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\MySqlStreamingChangeEventSource.java",243
3,115,120,3,120,128,6,5345,313,80,136,53,1,0,0,0,25,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,1,0,0,"io.debezium.text.ParsingException","recover(Map<String,?>,Map<String,?>,Tables,DdlParser)","io.debezium.relational.history.AbstractDatabaseHistory","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\relational\history\AbstractDatabaseHistory.java",120
4,44,48,2,48,51,1,1715,98,42,53,9,1,0,0,0,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"io.debezium.text.ParsingException","delegateEnterRule(ParserRuleContext,Collection<ParseTreeListener>,Collection<ParsingException>)","io.debezium.antlr.ProxyParseTreeListenerUtil","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-ddl-parser\src\main\java\io\debezium\antlr\ProxyParseTreeListenerUtil.java",48
5,63,67,2,67,70,1,2517,98,61,73,9,1,0,0,0,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"io.debezium.text.ParsingException","delegateExitRule(ParserRuleContext,Collection<ParseTreeListener>,Collection<ParsingException>)","io.debezium.antlr.ProxyParseTreeListenerUtil","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-ddl-parser\src\main\java\io\debezium\antlr\ProxyParseTreeListenerUtil.java",67
6,83,86,1,86,89,1,3274,98,81,91,8,1,0,0,0,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"io.debezium.text.ParsingException","visitErrorNode(ErrorNode,Collection<ParseTreeListener>,Collection<ParsingException>)","io.debezium.antlr.ProxyParseTreeListenerUtil","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-ddl-parser\src\main\java\io\debezium\antlr\ProxyParseTreeListenerUtil.java",86
7,101,104,1,104,107,1,4032,98,99,109,8,1,0,0,0,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"io.debezium.text.ParsingException","visitTerminal(TerminalNode,Collection<ParseTreeListener>,Collection<ParsingException>)","io.debezium.antlr.ProxyParseTreeListenerUtil","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-ddl-parser\src\main\java\io\debezium\antlr\ProxyParseTreeListenerUtil.java",104
8,94,98,2,98,101,1,4411,62,93,102,7,1,0,1,1,28,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,2,1,0,0,1,1,2,0,0,0,0,"java.lang.NoSuchMethodException","!NAME_NA!","io.debezium.converters.CloudEventsConverter","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\converters\CloudEventsConverter.java",98
9,348,351,1,351,354,1,16729,146,343,378,27,1,0,0,0,50,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"org.apache.kafka.common.errors.SerializationException","reconvertData(String,byte[],SerializerType,Boolean)","io.debezium.converters.CloudEventsConverter","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\converters\CloudEventsConverter.java",351
10,41,44,1,44,47,1,1646,54,39,48,7,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,1,1,0,0,0,1,1,0,0,0,0,"java.net.URISyntaxException","SqlServerController(Deployment,List<Service>,String,OpenShiftClient)","io.debezium.testing.openshift.tools.databases.sqlserver.SqlServerController","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-testing\debezium-testing-openshift\src\main\java\io\debezium\testing\openshift\tools\databases\sqlserver\SqlServerController.java",44
11,415,437,17,437,449,5,21332,959,324,459,93,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,11,0,4,1,0,0,3,5,3,0,1,2,0,"java.util.concurrent.TimeoutException","doStart()","io.debezium.connector.mysql.legacy.BinlogReader","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\legacy\BinlogReader.java",437
12,898,920,17,920,932,5,46422,985,794,954,116,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,11,0,4,1,0,0,3,5,3,0,1,2,0,"java.util.concurrent.TimeoutException","execute(ChangeEventSourceContext)","io.debezium.connector.mysql.MySqlStreamingChangeEventSource","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\MySqlStreamingChangeEventSource.java",920
13,1000,1007,4,1023,1027,2,47446,135,988,1028,31,1,0,1,1,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,4,1,0,0,3,1,4,0,0,0,0,"java.util.concurrent.TimeoutException","commitOffsets(OffsetStorageWriter,Duration,SourceTask)","io.debezium.embedded.EmbeddedEngine","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-embedded\src\main\java\io\debezium\embedded\EmbeddedEngine.java",1023
14,415,437,17,449,453,1,22331,256,324,459,93,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,11,0,4,0,0,1,3,5,3,0,1,2,0,"com.github.shyiko.mysql.binlog.network.AuthenticationException","doStart()","io.debezium.connector.mysql.legacy.BinlogReader","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\legacy\BinlogReader.java",449
15,898,920,17,932,936,1,47451,263,794,954,116,1,0,1,1,25,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,11,0,4,0,0,1,3,5,3,0,1,2,0,"com.github.shyiko.mysql.binlog.network.AuthenticationException","execute(ChangeEventSourceContext)","io.debezium.connector.mysql.MySqlStreamingChangeEventSource","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\MySqlStreamingChangeEventSource.java",932
16,118,130,11,130,133,1,4217,42,116,134,17,1,0,0,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8,0,6,2,0,0,4,5,3,0,0,4,0,"io.debezium.document.JacksonWriter.WritingError","writeDocument(Document,JsonGenerator)","io.debezium.document.JacksonWriter","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\document\JacksonWriter.java",130
17,137,148,10,148,151,1,4752,42,135,152,16,1,0,0,0,31,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,5,2,0,0,3,5,2,0,0,4,0,"io.debezium.document.JacksonWriter.WritingError","writeArray(Array,JsonGenerator)","io.debezium.document.JacksonWriter","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\document\JacksonWriter.java",148
18,49,54,2,57,60,1,2568,114,45,70,20,1,0,1,1,25,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,0,13,2,0,0,11,1,13,0,0,0,0,"java.lang.InstantiationException","getInstanceWithProvidedConstructorType(String,Supplier<ClassLoader>,Class<C>,C)","io.debezium.config.Instantiator","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\config\Instantiator.java",57
19,341,348,5,348,351,1,16874,142,340,358,16,1,0,1,1,31,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,3,0,6,1,0,0,5,1,6,0,0,0,0,"java.lang.InstantiationException","instantiateMapper(Class<ColumnMapper>,Configuration)","io.debezium.relational.mapping.ColumnMappers","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\relational\mapping\ColumnMappers.java",348
20,65,70,1,70,73,1,2435,55,63,75,8,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,1,1,0,0,0,2,1,0,0,0,0,"org.apache.pulsar.client.api.PulsarClientException","connect()","io.debezium.server.pulsar.PulsarChangeConsumer","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-server\debezium-server-pulsar\src\main\java\io\debezium\server\pulsar\PulsarChangeConsumer.java",70
21,95,109,6,109,112,1,3617,55,94,113,11,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,0,2,2,0,0,0,1,2,0,0,0,0,"org.apache.pulsar.client.api.PulsarClientException","createProducer(String,Object)","io.debezium.server.pulsar.PulsarChangeConsumer","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-server\debezium-server-pulsar\src\main\java\io\debezium\server\pulsar\PulsarChangeConsumer.java",109
22,136,140,2,140,143,1,4906,63,117,147,23,1,0,1,1,70,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,"org.apache.pulsar.client.api.PulsarClientException","handleBatch(List<ChangeEvent<Object,Object>>,RecordCommitter<ChangeEvent<Object,Object>>)","io.debezium.server.pulsar.PulsarChangeConsumer","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-server\debezium-server-pulsar\src\main\java\io\debezium\server\pulsar\PulsarChangeConsumer.java",140
23,233,236,1,236,240,2,8859,148,33,-1,226,1,0,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"java.time.DateTimeException","!UNEXPECTED_KIND!","io.debezium.connector.sqlserver.SqlServerConnectorConfig","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-sqlserver\src\main\java\io\debezium\connector\sqlserver\SqlServerConnectorConfig.java",236
24,1233,1236,1,1236,1240,2,47321,127,1228,1242,12,1,0,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"java.time.DateTimeException","isZoneOffset(Configuration,Field,ValidationOutput)","io.debezium.config.Field","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\config\Field.java",1236
25,52,55,1,55,58,1,1689,63,42,60,15,1,0,1,1,25,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,"javax.script.ScriptException","configure(String,String)","io.debezium.transforms.scripting.Jsr223Engine","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-scripting\src\main\java\io\debezium\transforms\scripting\Jsr223Engine.java",55
26,50,74,18,74,77,1,3381,54,49,78,23,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,15,7,4,0,0,0,4,1,2,0,0,2,0,"com.google.protobuf.InvalidProtocolBufferException","processNotEmptyMessage(ByteBuffer,ReplicationMessageProcessor,TypeRegistry)","io.debezium.connector.postgresql.connection.pgproto.PgProtoMessageDecoder","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-postgres\src\main\java\io\debezium\connector\postgresql\connection\pgproto\PgProtoMessageDecoder.java",74
27,49,54,2,60,63,1,2728,109,45,70,20,1,0,1,1,25,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,0,13,2,0,0,11,1,13,0,0,0,0,"java.lang.IllegalAccessException","getInstanceWithProvidedConstructorType(String,Supplier<ClassLoader>,Class<C>,C)","io.debezium.config.Instantiator","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\config\Instantiator.java",60
28,341,348,5,351,354,1,17058,137,340,358,16,1,0,1,1,31,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,3,0,6,1,0,0,5,1,6,0,0,0,0,"java.lang.IllegalAccessException","instantiateMapper(Class<ColumnMapper>,Configuration)","io.debezium.relational.mapping.ColumnMappers","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\relational\mapping\ColumnMappers.java",351
29,311,314,1,314,320,3,12081,220,309,322,10,1,0,1,1,70,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,1,0,0,1,2,2,0,0,0,0,"java.lang.IllegalAccessException","enqueueReferencedObjects(Object,ObjectSizeCalculator)","io.debezium.util.ObjectSizeCalculator.ClassSizeInfo","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\util\ObjectSizeCalculator.java",314
30,1044,1047,1,1047,1051,2,41356,178,1040,1054,12,1,0,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1,0,0,"java.util.regex.PatternSyntaxException","isListOfRegex(Configuration,Field,ValidationOutput)","io.debezium.config.Field","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\config\Field.java",1047
31,1059,1062,1,1062,1066,2,41913,154,1055,1069,12,1,0,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"java.util.regex.PatternSyntaxException","isRegex(Configuration,Field,ValidationOutput)","io.debezium.config.Field","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\config\Field.java",1062
32,223,228,3,228,231,1,10933,99,207,234,16,1,0,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,5,1,0,0,0,0,"com.mongodb.MongoException","validate(Map<String,String>)","io.debezium.connector.mongodb.MongoDbConnector","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mongodb\src\main\java\io\debezium\connector\mongodb\MongoDbConnector.java",228
33,69,78,8,83,87,1,3032,184,63,125,48,1,0,0,0,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,4,1,0,0,0,0,"com.mongodb.MongoException","getReplicaSets()","io.debezium.connector.mongodb.ReplicaSetDiscovery","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mongodb\src\main\java\io\debezium\connector\mongodb\ReplicaSetDiscovery.java",83
34,143,171,22,171,174,1,6777,95,139,175,30,1,1,-1,0,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10,2,0,0,0,0,0,2,0,0,0,0,0,"StreamsException","setWatermark()","io.debezium.connector.oracle.xstream.LcrEventHandler","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\xstream\LcrEventHandler.java",171
35,97,102,3,102,105,1,4461,125,75,108,24,1,1,-1,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"StreamsException","execute(ChangeEventSourceContext)","io.debezium.connector.oracle.xstream.XstreamStreamingChangeEventSource","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\xstream\XstreamStreamingChangeEventSource.java",102
36,372,381,1,381,385,2,17036,111,262,390,103,1,0,1,1,25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,1,0,1,0,0,1,1,0,0,0,0,"java.lang.Exception","handleOplogEvent(ServerAddress,Document,Document,long,ReplicaSetOplogContext,ChangeEventSourceContext)","io.debezium.connector.mongodb.MongoDbStreamingChangeEventSource","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mongodb\src\main\java\io\debezium\connector\mongodb\MongoDbStreamingChangeEventSource.java",381
37,478,481,1,481,484,1,23333,85,459,549,45,1,0,1,1,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"java.lang.Exception","shouldConsumeAllEventsFromDatabaseWithCustomAuthSource()","io.debezium.connector.mongodb.MongoDbConnectorIT","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mongodb\src\test\java\io\debezium\connector\mongodb\MongoDbConnectorIT.java",481
38,1142,1146,1,1146,1149,1,55385,82,1139,1151,9,1,0,1,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,"java.lang.Exception","onCommunicationFailure(BinaryLogClient,Exception)","io.debezium.connector.mysql.legacy.BinlogReader.ReaderThreadLifecycleListener","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\legacy\BinlogReader.java",1146
39,1212,1221,5,1221,1224,1,58519,97,1201,1268,42,1,0,1,1,25,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,9,0,9,0,0,1,9,0,0,0,0,"java.lang.Exception","getBinlogSslSocketFactory(MySqlJdbcContext)","io.debezium.connector.mysql.legacy.BinlogReader","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\legacy\BinlogReader.java",1221
40,496,551,31,552,556,2,28259,91,242,875,443,1,0,1,1,54,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,28,0,9,0,33,0,0,259,3,0,2,7,0,"java.lang.Exception","execute()","io.debezium.connector.mysql.legacy.SnapshotReader","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\legacy\SnapshotReader.java",552
41,851,855,2,855,858,1,45993,116,242,875,443,1,0,1,1,25,0,1,848,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,7,1,0,1,1,0,"java.lang.Exception","execute()","io.debezium.connector.mysql.legacy.SnapshotReader","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\legacy\SnapshotReader.java",855
42,858,861,1,861,864,1,46243,104,242,875,443,1,0,1,1,25,0,1,848,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,2,0,0,6,2,0,1,1,0,"java.lang.Exception","execute()","io.debezium.connector.mysql.legacy.SnapshotReader","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\legacy\SnapshotReader.java",861
43,580,583,1,583,586,1,28454,79,522,593,58,1,0,1,1,86,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,"java.lang.Exception","handleQueryEvent(Event)","io.debezium.connector.mysql.MySqlStreamingChangeEventSource","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\MySqlStreamingChangeEventSource.java",583
44,946,949,1,949,952,1,48277,93,794,954,116,1,0,1,1,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,"java.lang.Exception","execute(ChangeEventSourceContext)","io.debezium.connector.mysql.MySqlStreamingChangeEventSource","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\MySqlStreamingChangeEventSource.java",949
45,966,975,5,975,978,1,49579,98,955,1022,42,1,0,1,1,25,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,9,0,9,0,0,1,9,0,0,0,0,"java.lang.Exception","getBinlogSslSocketFactory(MySqlConnectorConfig,MySqlConnection)","io.debezium.connector.mysql.MySqlStreamingChangeEventSource","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\MySqlStreamingChangeEventSource.java",975
46,1174,1178,1,1178,1181,1,59205,82,1171,1183,9,1,0,1,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,"java.lang.Exception","onCommunicationFailure(BinaryLogClient,Exception)","io.debezium.connector.mysql.MySqlStreamingChangeEventSource.ReaderThreadLifecycleListener","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\main\java\io\debezium\connector\mysql\MySqlStreamingChangeEventSource.java",1178
47,274,278,2,278,281,0,12183,54,273,282,6,1,0,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,2,0,0,7,1,0,1,1,0,"java.lang.Exception","run()","io.debezium.connector.mysql.legacy.SnapshotReaderIT","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\test\java\io\debezium\connector\mysql\legacy\SnapshotReaderIT.java",278
48,240,244,2,244,247,0,10566,54,239,248,6,1,0,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,7,1,0,1,1,0,"java.lang.Exception","run()","io.debezium.connector.mysql.SnapshotSourceIT","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\test\java\io\debezium\connector\mysql\SnapshotSourceIT.java",244
49,126,130,1,130,133,1,4814,55,124,134,7,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,5,0,5,0,0,2,5,0,0,0,0,"java.lang.Exception","getNumberOfEventsFiltered()","io.debezium.connector.mysql.StreamingSourceIT","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\test\java\io\debezium\connector\mysql\StreamingSourceIT.java",130
50,137,141,1,141,144,1,5235,55,135,145,7,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,5,0,5,0,0,2,5,0,0,0,0,"java.lang.Exception","getNumberOfSkippedEvents()","io.debezium.connector.mysql.StreamingSourceIT","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\test\java\io\debezium\connector\mysql\StreamingSourceIT.java",141
51,150,169,8,169,172,1,6978,59,146,173,16,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,23,0,3,0,3,0,0,13,3,0,1,0,0,"java.lang.Exception","createAndInitialize(Map<String,Object>)","io.debezium.connector.mysql.UniqueDatabase","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-mysql\src\test\java\io\debezium\connector\mysql\UniqueDatabase.java",169
52,331,337,4,337,340,1,13603,69,330,342,10,1,0,1,1,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,2,0,0,6,2,0,0,0,0,"java.lang.Exception","getSwitchCount(OracleConnection)","io.debezium.connector.oracle.logminer.LogMinerHelper","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\logminer\LogMinerHelper.java",337
53,358,369,9,369,373,2,15154,143,349,389,34,1,0,1,1,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,2,0,0,6,2,0,0,0,0,"java.lang.Exception","flushRacLogWriters(Scn,JdbcConfiguration,Set<String>)","io.debezium.connector.oracle.logminer.LogMinerHelper","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\logminer\LogMinerHelper.java",369
54,208,229,16,229,232,1,11086,168,94,257,129,1,0,1,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,1,0,1,0,0,6,1,0,0,0,0,"java.lang.Exception","processResult(ResultSet)","io.debezium.connector.oracle.logminer.LogMinerQueryResultProcessor","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\logminer\LogMinerQueryResultProcessor.java",229
55,96,122,14,122,125,1,5110,101,95,126,19,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,12,0,2,0,2,0,0,2,0,0,0,2,0,"java.lang.Exception","parseInsert(String)","io.debezium.connector.oracle.logminer.parser.LogMinerDmlParser","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\logminer\parser\LogMinerDmlParser.java",122
56,134,184,38,184,187,1,7680,101,133,188,43,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,15,0,2,0,2,0,0,2,0,0,0,2,0,"java.lang.Exception","parseUpdate(String)","io.debezium.connector.oracle.logminer.parser.LogMinerDmlParser","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\logminer\parser\LogMinerDmlParser.java",184
57,196,215,10,215,218,1,8826,101,195,219,15,1,0,1,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,10,0,1,0,1,0,0,2,0,0,0,1,0,"java.lang.Exception","parseDelete(String)","io.debezium.connector.oracle.logminer.parser.LogMinerDmlParser","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\logminer\parser\LogMinerDmlParser.java",215
58,159,174,11,178,181,1,7199,61,158,190,28,1,0,1,1,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,2,0,2,0,0,2,2,0,0,0,0,"java.lang.Exception","commit(ChangeEventSource.ChangeEventSourceContext,OracleOffsetContext,Instant,List<CommitCallback>,Timestamp,Scn,Scn,EventDispatcher<?>)","io.debezium.connector.oracle.logminer.TransactionalBuffer","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-connector-oracle\src\main\java\io\debezium\connector\oracle\logminer\TransactionalBuffer.java",178
